Training History
Val_PSNR: 32.5502
Val_SSIM: 0.894984

Epoch 921:
G_Loss: 0.018226
D_Loss: 2.000000
Val_PSNR: 32.5474
Val_SSIM: 0.895570

Epoch 922:
G_Loss: 0.018224
D_Loss: 2.000000
Val_PSNR: 32.5548
Val_SSIM: 0.894833

Epoch 923:
G_Loss: 0.018225
D_Loss: 2.000000
Val_PSNR: 32.5317
Val_SSIM: 0.894376

Epoch 924:
G_Loss: 0.018223
D_Loss: 2.000000
Val_PSNR: 32.5582
Val_SSIM: 0.894200

Epoch 925:
G_Loss: 0.018223
D_Loss: 2.000000
Val_PSNR: 32.5373
Val_SSIM: 0.895933

Epoch 926:
G_Loss: 0.018224
D_Loss: 2.000000
Val_PSNR: 32.5470
Val_SSIM: 0.896366

Epoch 927:
G_Loss: 0.018227
D_Loss: 2.000000
Val_PSNR: 32.5505
Val_SSIM: 0.895320

Epoch 928:
G_Loss: 0.018222
D_Loss: 2.000000
Val_PSNR: 32.5433
Val_SSIM: 0.894792

Epoch 929:
G_Loss: 0.018228
D_Loss: 2.000000
Val_PSNR: 32.5384
Val_SSIM: 0.893879

Epoch 930:
G_Loss: 0.018225
D_Loss: 2.000000
Val_PSNR: 32.5424
Val_SSIM: 0.896165

Epoch 931:
G_Loss: 0.018223
D_Loss: 2.000000
Val_PSNR: 32.5508
Val_SSIM: 0.897608

Epoch 932:
G_Loss: 0.018223
D_Loss: 2.000000
Val_PSNR: 32.5452
Val_SSIM: 0.897674

Epoch 933:
G_Loss: 0.018224
D_Loss: 2.000000
Val_PSNR: 32.5375
Val_SSIM: 0.895002

Epoch 934:
G_Loss: 0.018223
D_Loss: 2.000000
Val_PSNR: 32.5385
Val_SSIM: 0.894785

Epoch 935:
G_Loss: 0.018224
D_Loss: 2.000000
Val_PSNR: 32.5478
Val_SSIM: 0.895486

Epoch 936:
G_Loss: 0.018223
D_Loss: 2.000000
Val_PSNR: 32.5425
Val_SSIM: 0.896440

Epoch 937:
G_Loss: 0.018221
D_Loss: 2.000000
Val_PSNR: 32.5547
Val_SSIM: 0.894726

Epoch 938:
G_Loss: 0.018222
D_Loss: 2.000000
Val_PSNR: 32.5533
Val_SSIM: 0.896902

Epoch 939:
G_Loss: 0.018219
D_Loss: 2.000000
Val_PSNR: 32.5301
Val_SSIM: 0.895546

Epoch 940:
G_Loss: 0.018219
D_Loss: 2.000000
Val_PSNR: 32.5427
Val_SSIM: 0.895251

Epoch 941:
G_Loss: 0.018221
D_Loss: 2.000000
Val_PSNR: 32.5489
Val_SSIM: 0.894992

Epoch 942:
G_Loss: 0.018223
D_Loss: 2.000000
Val_PSNR: 32.5466
Val_SSIM: 0.894324

Epoch 943:
G_Loss: 0.018221
D_Loss: 2.000000
Val_PSNR: 32.5446
Val_SSIM: 0.894883

Epoch 944:
G_Loss: 0.018222
D_Loss: 2.000000
Val_PSNR: 32.5444
Val_SSIM: 0.894175

Epoch 945:
G_Loss: 0.018222
D_Loss: 2.000000
Val_PSNR: 32.5500
Val_SSIM: 0.894894

Epoch 946:
G_Loss: 0.018220
D_Loss: 2.000000
Val_PSNR: 32.5461
Val_SSIM: 0.895360

Epoch 947:
G_Loss: 0.018218
D_Loss: 2.000000
Val_PSNR: 32.5398
Val_SSIM: 0.897022

Epoch 948:
G_Loss: 0.018222
D_Loss: 2.000000
Val_PSNR: 32.5513
Val_SSIM: 0.895358

Epoch 949:
G_Loss: 0.018217
D_Loss: 2.000000
Val_PSNR: 32.5371
Val_SSIM: 0.896919

Epoch 950:
G_Loss: 0.018219
D_Loss: 2.000000
Val_PSNR: 32.5461
Val_SSIM: 0.895489

Epoch 951:
G_Loss: 0.018219
D_Loss: 2.000000
Val_PSNR: 32.5563
Val_SSIM: 0.894273

Epoch 952:
G_Loss: 0.018220
D_Loss: 2.000000
Val_PSNR: 32.5492
Val_SSIM: 0.895688

Epoch 953:
G_Loss: 0.018216
D_Loss: 2.000000
Val_PSNR: 32.5490
Val_SSIM: 0.896212

Epoch 954:
G_Loss: 0.018220
D_Loss: 2.000000
Val_PSNR: 32.5529
Val_SSIM: 0.896160

Epoch 955:
G_Loss: 0.018216
D_Loss: 2.000000
Val_PSNR: 32.5497
Val_SSIM: 0.896832

Epoch 956:
G_Loss: 0.018217
D_Loss: 2.000000
Val_PSNR: 32.5541
Val_SSIM: 0.896696

Epoch 957:
G_Loss: 0.018218
D_Loss: 2.000000
Val_PSNR: 32.5498
Val_SSIM: 0.895934

Epoch 958:
G_Loss: 0.018216
D_Loss: 2.000000
Val_PSNR: 32.5424
Val_SSIM: 0.897614

Epoch 959:
G_Loss: 0.018217
D_Loss: 2.000000
Val_PSNR: 32.5523
Val_SSIM: 0.896048

Epoch 960:
G_Loss: 0.018216
D_Loss: 2.000000
Val_PSNR: 32.5533
Val_SSIM: 0.895734

Epoch 961:
G_Loss: 0.018219
D_Loss: 2.000000
Val_PSNR: 32.5502
Val_SSIM: 0.896982

Epoch 962:
G_Loss: 0.018214
D_Loss: 2.000000
Val_PSNR: 32.5337
Val_SSIM: 0.895969

Epoch 963:
G_Loss: 0.018218
D_Loss: 2.000000
Val_PSNR: 32.5383
Val_SSIM: 0.896696

Epoch 964:
G_Loss: 0.018215
D_Loss: 2.000000
Val_PSNR: 32.5470
Val_SSIM: 0.896451

Epoch 965:
G_Loss: 0.018215
D_Loss: 2.000000
Val_PSNR: 32.5437
Val_SSIM: 0.895752

Epoch 966:
G_Loss: 0.018214
D_Loss: 2.000000
Val_PSNR: 32.5514
Val_SSIM: 0.893943

Epoch 967:
G_Loss: 0.018215
D_Loss: 2.000000
Val_PSNR: 32.5390
Val_SSIM: 0.895201

Epoch 968:
G_Loss: 0.018217
D_Loss: 2.000000
Val_PSNR: 32.5459
Val_SSIM: 0.895999

Epoch 969:
G_Loss: 0.018214
D_Loss: 2.000000
Val_PSNR: 32.5463
Val_SSIM: 0.894289

Epoch 970:
G_Loss: 0.018214
D_Loss: 2.000000
Val_PSNR: 32.5467
Val_SSIM: 0.896174

Epoch 971:
G_Loss: 0.018211
D_Loss: 2.000000
Val_PSNR: 32.5390
Val_SSIM: 0.895510

Epoch 972:
G_Loss: 0.018215
D_Loss: 2.000000
Val_PSNR: 32.5467
Val_SSIM: 0.895435

Epoch 973:
G_Loss: 0.018215
D_Loss: 2.000000
Val_PSNR: 32.5542
Val_SSIM: 0.895099

Epoch 974:
G_Loss: 0.018213
D_Loss: 2.000000
Val_PSNR: 32.5275
Val_SSIM: 0.896590

Epoch 975:
G_Loss: 0.018211
D_Loss: 2.000000
Val_PSNR: 32.5449
Val_SSIM: 0.895906

Epoch 976:
G_Loss: 0.018210
D_Loss: 2.000000
Val_PSNR: 32.5485
Val_SSIM: 0.895195

Epoch 977:
G_Loss: 0.018214
D_Loss: 2.000000
Val_PSNR: 32.5306
Val_SSIM: 0.895742

Epoch 978:
G_Loss: 0.018210
D_Loss: 2.000000
Val_PSNR: 32.5527
Val_SSIM: 0.893899

Epoch 979:
G_Loss: 0.018210
D_Loss: 2.000000
Val_PSNR: 32.5569
Val_SSIM: 0.895534

Epoch 980:
G_Loss: 0.018217
D_Loss: 2.000000
Val_PSNR: 32.5547
Val_SSIM: 0.898107

Epoch 981:
G_Loss: 0.018210
D_Loss: 2.000000
Val_PSNR: 32.5539
Val_SSIM: 0.893479

Epoch 982:
G_Loss: 0.018213
D_Loss: 2.000000
Val_PSNR: 32.5396
Val_SSIM: 0.895263

Epoch 983:
G_Loss: 0.018212
D_Loss: 2.000000
Val_PSNR: 32.5480
Val_SSIM: 0.897952

Epoch 984:
G_Loss: 0.018213
D_Loss: 2.000000
Val_PSNR: 32.5355
Val_SSIM: 0.894673

Epoch 985:
G_Loss: 0.018213
D_Loss: 2.000000
Val_PSNR: 32.5391
Val_SSIM: 0.896015

Epoch 986:
G_Loss: 0.018210
D_Loss: 2.000000
Val_PSNR: 32.5465
Val_SSIM: 0.895360

Epoch 987:
G_Loss: 0.018213
D_Loss: 2.000000
Val_PSNR: 32.5564
Val_SSIM: 0.895201

Epoch 988:
G_Loss: 0.018211
D_Loss: 2.000000
Val_PSNR: 32.5552
Val_SSIM: 0.895268

Epoch 989:
G_Loss: 0.018209
D_Loss: 2.000000
Val_PSNR: 32.5541
Val_SSIM: 0.895650

Epoch 990:
G_Loss: 0.018210
D_Loss: 2.000000
Val_PSNR: 32.5462
Val_SSIM: 0.894217

Epoch 991:
G_Loss: 0.018209
D_Loss: 2.000000
Val_PSNR: 32.5312
Val_SSIM: 0.894482

Epoch 992:
G_Loss: 0.018209
D_Loss: 2.000000
Val_PSNR: 32.5353
Val_SSIM: 0.896248

Epoch 993:
G_Loss: 0.018206
D_Loss: 2.000000
Val_PSNR: 32.5459
Val_SSIM: 0.894081

Epoch 994:
G_Loss: 0.018211
D_Loss: 2.000000
Val_PSNR: 32.5441
Val_SSIM: 0.895325

Epoch 995:
G_Loss: 0.018209
D_Loss: 2.000000
Val_PSNR: 32.5463
Val_SSIM: 0.895315

Epoch 996:
G_Loss: 0.018209
D_Loss: 2.000000
Val_PSNR: 32.5537
Val_SSIM: 0.894932

Epoch 997:
G_Loss: 0.018207
D_Loss: 2.000000
Val_PSNR: 32.5547
Val_SSIM: 0.895587

Epoch 998:
G_Loss: 0.018208
D_Loss: 2.000000
Val_PSNR: 32.5539
Val_SSIM: 0.895894

Epoch 999:
G_Loss: 0.018208
D_Loss: 2.000000
Val_PSNR: 32.5538
Val_SSIM: 0.893673

Epoch 1000:
G_Loss: 0.018207
D_Loss: 2.000000
Val_PSNR: 32.5547
Val_SSIM: 0.895673


Final Metrics
=============

Set5:
PSNR: 29.7297
SSIM: 0.879395

Set14:
PSNR: 26.6895
SSIM: 0.803198

