Training History
G_Loss: 0.022730
D_Loss: 2.000000
Val_PSNR: 30.3839
Val_SSIM: 0.844020

Epoch 922:
G_Loss: 0.022724
D_Loss: 2.000000
Val_PSNR: 30.3831
Val_SSIM: 0.843383

Epoch 923:
G_Loss: 0.022720
D_Loss: 2.000000
Val_PSNR: 30.3759
Val_SSIM: 0.842835

Epoch 924:
G_Loss: 0.022722
D_Loss: 2.000000
Val_PSNR: 30.3802
Val_SSIM: 0.843802

Epoch 925:
G_Loss: 0.022724
D_Loss: 2.000000
Val_PSNR: 30.3816
Val_SSIM: 0.843470

Epoch 926:
G_Loss: 0.022724
D_Loss: 2.000000
Val_PSNR: 30.3813
Val_SSIM: 0.844155

Epoch 927:
G_Loss: 0.022726
D_Loss: 2.000000
Val_PSNR: 30.3823
Val_SSIM: 0.844088

Epoch 928:
G_Loss: 0.022722
D_Loss: 2.000000
Val_PSNR: 30.3896
Val_SSIM: 0.845695

Epoch 929:
G_Loss: 0.022718
D_Loss: 2.000000
Val_PSNR: 30.3812
Val_SSIM: 0.844317

Epoch 930:
G_Loss: 0.022724
D_Loss: 2.000000
Val_PSNR: 30.3806
Val_SSIM: 0.844056

Epoch 931:
G_Loss: 0.022720
D_Loss: 2.000000
Val_PSNR: 30.3779
Val_SSIM: 0.844751

Epoch 932:
G_Loss: 0.022723
D_Loss: 2.000000
Val_PSNR: 30.3785
Val_SSIM: 0.844108

Epoch 933:
G_Loss: 0.022720
D_Loss: 2.000000
Val_PSNR: 30.3793
Val_SSIM: 0.843159

Epoch 934:
G_Loss: 0.022719
D_Loss: 2.000000
Val_PSNR: 30.3708
Val_SSIM: 0.844127

Epoch 935:
G_Loss: 0.022720
D_Loss: 2.000000
Val_PSNR: 30.3777
Val_SSIM: 0.844103

Epoch 936:
G_Loss: 0.022720
D_Loss: 2.000000
Val_PSNR: 30.3799
Val_SSIM: 0.844085

Epoch 937:
G_Loss: 0.022723
D_Loss: 2.000000
Val_PSNR: 30.3698
Val_SSIM: 0.844679

Epoch 938:
G_Loss: 0.022723
D_Loss: 2.000000
Val_PSNR: 30.3787
Val_SSIM: 0.843628

Epoch 939:
G_Loss: 0.022720
D_Loss: 2.000000
Val_PSNR: 30.3844
Val_SSIM: 0.844305

Epoch 940:
G_Loss: 0.022723
D_Loss: 2.000000
Val_PSNR: 30.3840
Val_SSIM: 0.843861

Epoch 941:
G_Loss: 0.022719
D_Loss: 2.000000
Val_PSNR: 30.3773
Val_SSIM: 0.843408

Epoch 942:
G_Loss: 0.022719
D_Loss: 2.000000
Val_PSNR: 30.3808
Val_SSIM: 0.843235

Epoch 943:
G_Loss: 0.022719
D_Loss: 2.000000
Val_PSNR: 30.3822
Val_SSIM: 0.844737

Epoch 944:
G_Loss: 0.022714
D_Loss: 2.000000
Val_PSNR: 30.3825
Val_SSIM: 0.843288

Epoch 945:
G_Loss: 0.022719
D_Loss: 2.000000
Val_PSNR: 30.3875
Val_SSIM: 0.843593

Epoch 946:
G_Loss: 0.022716
D_Loss: 2.000000
Val_PSNR: 30.3778
Val_SSIM: 0.844883

Epoch 947:
G_Loss: 0.022720
D_Loss: 2.000000
Val_PSNR: 30.3828
Val_SSIM: 0.843743

Epoch 948:
G_Loss: 0.022721
D_Loss: 2.000000
Val_PSNR: 30.3841
Val_SSIM: 0.843732

Epoch 949:
G_Loss: 0.022716
D_Loss: 2.000000
Val_PSNR: 30.3860
Val_SSIM: 0.843073

Epoch 950:
G_Loss: 0.022722
D_Loss: 2.000000
Val_PSNR: 30.3792
Val_SSIM: 0.844484

Epoch 951:
G_Loss: 0.022714
D_Loss: 2.000000
Val_PSNR: 30.3860
Val_SSIM: 0.845624

Epoch 952:
G_Loss: 0.022715
D_Loss: 2.000000
Val_PSNR: 30.3867
Val_SSIM: 0.844240

Epoch 953:
G_Loss: 0.022713
D_Loss: 2.000000
Val_PSNR: 30.3830
Val_SSIM: 0.843904

Epoch 954:
G_Loss: 0.022717
D_Loss: 2.000000
Val_PSNR: 30.3801
Val_SSIM: 0.844436

Epoch 955:
G_Loss: 0.022713
D_Loss: 2.000000
Val_PSNR: 30.3858
Val_SSIM: 0.844495

Epoch 956:
G_Loss: 0.022712
D_Loss: 2.000000
Val_PSNR: 30.3817
Val_SSIM: 0.843028

Epoch 957:
G_Loss: 0.022716
D_Loss: 2.000000
Val_PSNR: 30.3849
Val_SSIM: 0.843904

Epoch 958:
G_Loss: 0.022716
D_Loss: 2.000000
Val_PSNR: 30.3819
Val_SSIM: 0.844559

Epoch 959:
G_Loss: 0.022718
D_Loss: 2.000000
Val_PSNR: 30.3856
Val_SSIM: 0.843995

Epoch 960:
G_Loss: 0.022713
D_Loss: 2.000000
Val_PSNR: 30.3826
Val_SSIM: 0.843431

Epoch 961:
G_Loss: 0.022716
D_Loss: 2.000000
Val_PSNR: 30.3835
Val_SSIM: 0.843777

Epoch 962:
G_Loss: 0.022709
D_Loss: 2.000000
Val_PSNR: 30.3763
Val_SSIM: 0.844015

Epoch 963:
G_Loss: 0.022716
D_Loss: 2.000000
Val_PSNR: 30.3798
Val_SSIM: 0.842953

Epoch 964:
G_Loss: 0.022711
D_Loss: 2.000000
Val_PSNR: 30.3805
Val_SSIM: 0.843028

Epoch 965:
G_Loss: 0.022712
D_Loss: 2.000000
Val_PSNR: 30.3840
Val_SSIM: 0.844111

Epoch 966:
G_Loss: 0.022716
D_Loss: 2.000000
Val_PSNR: 30.3834
Val_SSIM: 0.844139

Epoch 967:
G_Loss: 0.022714
D_Loss: 2.000000
Val_PSNR: 30.3857
Val_SSIM: 0.844392

Epoch 968:
G_Loss: 0.022716
D_Loss: 2.000000
Val_PSNR: 30.3843
Val_SSIM: 0.844576

Epoch 969:
G_Loss: 0.022708
D_Loss: 2.000000
Val_PSNR: 30.3820
Val_SSIM: 0.844629

Epoch 970:
G_Loss: 0.022710
D_Loss: 2.000000
Val_PSNR: 30.3803
Val_SSIM: 0.843754

Epoch 971:
G_Loss: 0.022718
D_Loss: 2.000000
Val_PSNR: 30.3857
Val_SSIM: 0.843626

Epoch 972:
G_Loss: 0.022711
D_Loss: 2.000000
Val_PSNR: 30.3876
Val_SSIM: 0.844272

Epoch 973:
G_Loss: 0.022705
D_Loss: 2.000000
Val_PSNR: 30.3833
Val_SSIM: 0.844991

Epoch 974:
G_Loss: 0.022709
D_Loss: 2.000000
Val_PSNR: 30.3865
Val_SSIM: 0.844126

Epoch 975:
G_Loss: 0.022710
D_Loss: 2.000000
Val_PSNR: 30.3858
Val_SSIM: 0.844826

Epoch 976:
G_Loss: 0.022709
D_Loss: 2.000000
Val_PSNR: 30.3829
Val_SSIM: 0.844016

Epoch 977:
G_Loss: 0.022710
D_Loss: 2.000000
Val_PSNR: 30.3866
Val_SSIM: 0.843191

Epoch 978:
G_Loss: 0.022704
D_Loss: 2.000000
Val_PSNR: 30.3851
Val_SSIM: 0.844115

Epoch 979:
G_Loss: 0.022709
D_Loss: 2.000000
Val_PSNR: 30.3862
Val_SSIM: 0.843220

Epoch 980:
G_Loss: 0.022708
D_Loss: 2.000000
Val_PSNR: 30.3895
Val_SSIM: 0.843828

Epoch 981:
G_Loss: 0.022713
D_Loss: 2.000000
Val_PSNR: 30.3911
Val_SSIM: 0.845144

Epoch 982:
G_Loss: 0.022714
D_Loss: 2.000000
Val_PSNR: 30.3862
Val_SSIM: 0.843235

Epoch 983:
G_Loss: 0.022711
D_Loss: 2.000000
Val_PSNR: 30.3811
Val_SSIM: 0.843804

Epoch 984:
G_Loss: 0.022711
D_Loss: 2.000000
Val_PSNR: 30.3800
Val_SSIM: 0.843674

Epoch 985:
G_Loss: 0.022708
D_Loss: 2.000000
Val_PSNR: 30.3862
Val_SSIM: 0.844111

Epoch 986:
G_Loss: 0.022710
D_Loss: 2.000000
Val_PSNR: 30.3820
Val_SSIM: 0.845975

Epoch 987:
G_Loss: 0.022706
D_Loss: 2.000000
Val_PSNR: 30.3808
Val_SSIM: 0.843656

Epoch 988:
G_Loss: 0.022708
D_Loss: 2.000000
Val_PSNR: 30.3857
Val_SSIM: 0.843318

Epoch 989:
G_Loss: 0.022709
D_Loss: 2.000000
Val_PSNR: 30.3858
Val_SSIM: 0.844625

Epoch 990:
G_Loss: 0.022707
D_Loss: 2.000000
Val_PSNR: 30.3807
Val_SSIM: 0.844924

Epoch 991:
G_Loss: 0.022713
D_Loss: 2.000000
Val_PSNR: 30.3857
Val_SSIM: 0.843002

Epoch 992:
G_Loss: 0.022701
D_Loss: 2.000000
Val_PSNR: 30.3868
Val_SSIM: 0.844357

Epoch 993:
G_Loss: 0.022706
D_Loss: 2.000000
Val_PSNR: 30.3864
Val_SSIM: 0.843917

Epoch 994:
G_Loss: 0.022706
D_Loss: 2.000000
Val_PSNR: 30.3818
Val_SSIM: 0.843737

Epoch 995:
G_Loss: 0.022704
D_Loss: 2.000000
Val_PSNR: 30.3850
Val_SSIM: 0.843071

Epoch 996:
G_Loss: 0.022699
D_Loss: 2.000000
Val_PSNR: 30.3877
Val_SSIM: 0.843660

Epoch 997:
G_Loss: 0.022707
D_Loss: 2.000000
Val_PSNR: 30.3868
Val_SSIM: 0.845144

Epoch 998:
G_Loss: 0.022700
D_Loss: 2.000000
Val_PSNR: 30.3870
Val_SSIM: 0.845687

Epoch 999:
G_Loss: 0.022713
D_Loss: 2.000000
Val_PSNR: 30.3820
Val_SSIM: 0.845525

Epoch 1000:
G_Loss: 0.022706
D_Loss: 2.000000
Val_PSNR: 30.3848
Val_SSIM: 0.846496


Final Metrics
=============

Set5:
PSNR: 29.2853
SSIM: 0.847179

Set14:
PSNR: 25.5978
SSIM: 0.737498

